ticker,price,change_pct,volume,avg_volume,market_cap,float
CTOR,0.86,9.0125,54789.0,81104.0,90952728.0,30982094.0
CTSO,7.002,,462305.0,12239.0,22001242.0,
CTXR,0.5877,-2.1804,299628.0,556174.0,16133876.0,26959796.0
CURV,2.44,9.417,3793512.0,349350.0,243252544.0,25894431.0
CURX,5.05,6.5401,15402.0,10551.0,7919617.0,
CVKD,1.22,-4.6875,180822.0,433658.0,4352462.0,3142050.0
CXAI,3.41,-0.2924,253466.0,214289.0,7970554.0,2220769.0
CYAB,0.3712,-11.9336,344226.0,4896372.0,6532033.0,
CYCN,4.25,-14.3145,101693.0,39633.0,19895742.0,
CYPH,2.42,6.6079,17100984.0,4537424.0,260789824.0,74751841.0
DAMD,1.58,-9.7143,27816758.0,39739061.0,,
DARE,0.721,1.1078,437483.0,507512.0,14181410.0,12946692.0
DBGI,3.77,3.8567,172757.0,175019.0,2166389.0,
DCX,0.5715,-12.0904,98386.0,921058.0,200926368.0,
DDC,0.3187,-8.4195,1864351.0,742137.0,18115308.0,33001820.0
DFLI,1.09,5.8252,197729.0,347079.0,16326896.0,
DFSC,1.45,-7.6433,152065.0,2572912.0,5033408.0,2457221.0
DGNX,1.5,8.6957,306658.0,2168225.0,43695196.0,26107005.0
DH,1.05,0.9615,602041.0,507895.0,112081944.0,
DLXY,0.402,-4.5357,43558.0,356829.0,6572700.0,
DOGZ,0.975,-2.5,19444.0,1009950.0,17180142.0,2622221.0
DRMA,1.21,-1.626,40555.0,752753.0,5995800.0,2897833.0
DSS,0.83,-2.3529,9516367.0,3036601.0,,4024238.0
DTCX,2.01,-5.1887,409892.0,229601.0,80688680.0,31698611.0
DTSS,0.66,-1.4925,5512.0,405384.0,6895121.0,6961683.0
DUO,0.576,5.9408,163332.0,1315811.0,22203884.0,38529139.0
DVLT,0.2041,-24.9356,248920570.0,31663287.0,174394592.0,679521320.0
EBON,2.22,0.0,1932.0,11364.0,13942968.0,
EDBL,1.39,-6.7114,324189.0,1561517.0,2712597.0,1950533.0
EHGO,1.08,-1.8182,315013.0,8703548.0,3485783.0,1748910.0
EHTH,0.9894,4.1364,227941.0,348182.0,31404564.0,
EJH,1.22,3.3898,12464.0,377119.0,3904188.0,
ELAB,5.21,-0.3824,16121.0,263623.0,4217906.0,
ELME,1.69,0.5952,421096.0,1320735.0,150169824.0,
ELOG,0.6703,-0.7698,1356.0,23301.0,8601290.0,
ENGS,2.75,2.6119,1664299.0,1040508.0,122447976.0,
ENLV,1.1,-5.1724,252141.0,230497.0,19234008.0,
ENSC,0.4557,3.5682,550361.0,14795951.0,8866461.0,
ENVB,1.39,-3.4722,56742.0,153377.0,6221478.0,4337892.0
EPOW,0.3706,-6.0821,642050.0,1799093.0,14353059.0,24064807.0
EPSM,1.45,0.6944,5420.0,1124030.0,19463400.0,2072651.0
ETS,0.83,-0.2404,6096.0,107987.0,40434836.0,
EVGN,0.5379,-1.3028,62828.0,1475975.0,8499576.0,
EVTL,0.5982,-0.3,4307630.0,5065245.0,102725088.0,83755198.0
EXFY,2.38,-2.0576,604592.0,1474972.0,217024272.0,
EZGO,0.891,1.227,18749.0,704248.0,4727556.0,139232.0
FAMI,0.1083,-12.3077,17257283.0,18918503.0,4054530.0,
FBGL,0.3768,-5.5639,10036.0,435283.0,5086800.0,
FBLG,1.81,2.8409,210456.0,220112.0,12051329.0,
FCHL,1.0,-5.6604,13007.0,193953.0,1318742.0,
FEAM,1.56,-1.2658,101245.0,532556.0,64763748.0,
FEMY,2.98,-2.6144,72927.0,730380.0,24957580.0,
FFAI,1.85,5.1136,1227259.0,834485.0,7132307.0,3788681.0
FLUX,0.5885,6.1699,155188.0,405670.0,12724337.0,15586177.0
FMFC,0.2005,-4.5238,818451.0,6690787.0,3669150.0,
FNGR,0.1974,-0.7042,4460712.0,25836943.0,15034515.0,47345700.0
FOXO,0.1067,6.7,9266.0,13830.0,176920.0,
FRGT,1.07,-1.8349,63367.0,401888.0,612173.0,
FRSX,1.17,7.8341,10679.0,135454.0,4828013.0,
FTFT,1.63,-1.2121,417783.0,336946.0,13166312.0,7882804.0
FTRKF,0.99,-42.7746,2661.0,165097.0,22091364.0,8768843.0
FUSE,0.62,3.3161,106291.0,1432453.0,17970888.0,10143696.0
