ticker,price,change_pct,volume,avg_volume,market_cap,float
ISPC,1.345,-0.3704,55141.0,,,2518590.0
ITOC,0.3006,1.3828,13981066.0,,,15643205.0
ITP,0.161,-2.4242,299114.0,,,16423714.0
IVDA,0.3215,7.7774,756957.0,,,12487604.0
IVF,0.96,3.348,111554.0,,,2283322.0
IZM,1.26,3.2787,41750.0,,,7771391.0
JAGU,1.6997,7.5759,441988.0,,,
JAGX,2.76,0.3636,231122.0,,,5141735.0
JBDI,1.08,-9.2437,35901.0,,,
JELD,1.76,-6.8783,2638517.0,,,
JFU,2.66,6.4,2637.0,,,4622564.0
JOB,0.235,2.1739,216569.0,,,82912814.0
JSPR,0.57,-10.1088,222807.0,,,
JTAI,1.37,-1.4388,142141.0,,,3355098.0
JYD,0.8867,-1.3682,16537.0,,,3076582.0
JZ,0.6873,-4.7533,47563.0,,,1403950.0
JZXN,1.07,-6.9565,319081.0,,,
KALA,0.5302,-6.0928,79871.0,,,
KITT,0.6695,7.4122,345349.0,,,
KLC,2.23,-5.5085,912848.0,,,34273941.0
KLTR,1.34,-5.6338,574680.0,,,90732891.0
KLXE,1.52,0.9967,2063181.0,,,
KNDI,0.5206,-5.026,93312.0,,,67911029.0
KNRX,0.3164,-2.3758,11458.0,,,
KPTI,1.87,4.4693,1900583.0,,,15774275.0
KSCP,1.1403,-1.6983,532684.0,,,21601113.0
KUST,0.6703,9.8852,424335.0,,,
KXIN,1.45,-17.1429,1609275.0,,,1418651.0
LABT,1.94,4.3011,280836.0,,,1023302.0
LASE,0.8894,0.2141,2075852.0,,,42385618.0
LBGJ,1.94,0.0,23553.0,,,361589.0
LDI,0.73,1.2904,10774768.0,,,111213789.0
LESL,0.4338,-5.0107,758892.0,,,9127498.0
LEXX,3.1,-5.7751,76319.0,,,1602575.0
LFT,6.11,-7.0015,32952.0,,,27041379.0
LGO,0.65,-4.6641,114495.0,,,
LGPS,0.86,1.2956,100945.0,,,
LGVN,2.47,-8.8561,522730.0,,,2569305.0
LHAI,1.21,-2.4194,228804.0,,,10130080.0
LHSW,0.4492,-11.5748,540289.0,,,190320.0
LICN,1.08,3.8462,32631.0,,,
LIDR,1.2001,-0.8182,459283.0,,,41097062.0
LIMN,3.42,0.885,22090.0,,,
LITS,1.11,6.7308,1017478.0,,,31820367.0
LNAI,2.21,-2.8571,16589.0,,,
LOOP,0.5151,-3.4308,232445.0,,,26662906.0
LOT,0.884,-6.5045,95120.0,,,9392634.0
LSTA,1.6303,-6.3046,293651.0,,,6646737.0
LUCY,0.9498,5.7622,541255.0,,,
LUNG,2.11,6.5657,429949.0,,,
LVWR,1.63,14.7887,2284732.0,,,13503815.0
LX,0.78,-4.3414,7536708.0,,,111350398.0
LXEH,1.65,-5.1452,7081.0,,,
LZMH,1.23,2.0747,27384.0,,,
MASK,0.8934,-5.948,1333274.0,,,756661.0
MATH,1.01,2.4237,79107.0,,,27095245.0
MBRX,0.7674,-1.6154,439615.0,,,17032384.0
MCRP,0.8,-0.0125,106565.0,,,11886494.0
MDCX,0.1704,-0.1172,2966208.0,,,59815611.0
MDXH,0.64,-4.7194,276253.0,,,42511845.0
MERC,0.38,-1.1446,1603444.0,,,
MGIH,1.53,-1.9231,18879.0,,,1249988.0
MGRX,0.4537,1.9551,1590222.0,,,16871547.0
MGX,1.1,-2.6549,124383.0,,,
MI,2.06,-4.186,20954.0,,,180017.0
MIMI,0.82,-5.8013,363148.0,,,6515449.0
MIRA,0.83,9.3112,680751.0,,,35027931.0
MITQ,0.628,2.9295,360828.0,,,6318543.0
MLSS,0.3926,-7.4711,98320.0,,,66607135.0
MMA,0.42,-3.2927,186646.0,,,8555294.0
MNDR,1.31,-9.0278,1597113.0,,,269597.0
MNTK,2.28,3.6364,801296.0,,,65767300.0
MOBX,0.898,-4.0496,941353.0,,,14589908.0
MODD,2.2,2.3256,207094.0,,,69785553.0
MOGU,1.905,4.0074,3926.0,,,
MPU,3.15,0.3185,12363.0,,,58993924.0
MQ,15.57,-1.6425,1283313.0,,,
MREO,0.3125,7.7215,2665765.0,,,130823636.0
MRM,0.7848,4.3201,1759.0,,,7901951.0
MSN,0.463,-4.5164,287042.0,,,5799355.0
MSS,1.56,1.9608,186694.0,,,325423.0
MTEN,1.03,0.0,160045.0,,,4024135.0
MTNB,0.1601,-1.7791,425787.0,,,
MTVA,1.7,6.9182,103412.0,,,3366655.0
MVIS,1.6777,2.9264,1182731.0,,,23407572.0
MWC,1.87,-3.1088,100801.0,,,
MWG,1.33,2.3077,1779.0,,,
MWYN,1.0903,16.2429,229071.0,,,14201592.0
MXCT,1.1892,-0.4854,485222.0,,,
MYND,0.3291,0.0304,8081.0,,,47144605.0
MYSZ,1.79,-5.7895,105658.0,,,638653.0
NA,2.26,1.8018,44472.0,,,8418641.0
NAII,1.87,-2.6042,8581.0,,,4934401.0
NAKA,9.17,7.8824,436253.0,,,
NCMI,2.2,-0.9009,2187372.0,,,65657406.0
NCNA,1.34,0.7519,10934.0,,,4309196.0
NCPL,0.8317,47.7002,126451381.0,,,4387760.0
NEXR,1.68,2.439,501861.0,,,50536.0
NHTC,1.37,-5.5172,40321.0,,,7471305.0
NIPG,13.8,7.393,15996.0,,,1467001.0
NIVF,0.74,3.5255,57196.0,,,28072.0
NIXX,0.3738,-2.1978,232935.0,,,17123835.0
NMTC,1.37,0.7353,149460.0,,,6271776.0
NNVC,1.47,5.0,693407.0,,,22189909.0
NPWR,1.83,0.5495,1048223.0,,,
NRDY,8.97,3.1034,27389.0,,,4383494.0
NTCL,2.02,-4.717,5013.0,,,
NUR,1.2574,18.6226,277690.0,,,10724783.0
NUWE,0.8707,-20.1193,1506793.0,,,
NWGL,1.27,-21.118,560314.0,,,9530154.0
NXB,2.25,5.1402,170892.0,,,9165591.0
NXGL,0.2658,2.6255,151426.0,,,7693635.0
NXL,4.9,-3.9065,14987.0,,,517047.0
NXXT,0.99,-14.6552,331723.0,,,78034700.0
NYXH,1.48,-0.6711,81033.0,,,50881022.0
OBAI,0.2892,-0.0346,249682.0,,,23343741.0
OCG,1.49,-3.871,45654.0,,,
OCGN,1.06,2.9126,14755903.0,,,333389609.0
OFAL,0.5632,-2.4762,194696.0,,,
OGI,1.04,-2.8037,704783.0,,,94218002.0
OKLL,10.2199,-8.3417,2138674.0,,,
OLB,0.2002,-1.5489,1066978.0,,,17187014.0
OLOX,1.2901,53.164,27262029.0,,,1627416.0
OMEX,0.7499,1.64,171098.0,,,44239640.0
ONCO,0.647,-2.4868,170766.0,,,
ONCY,0.78,1.2987,491477.0,,,
ONDU,3.51,-0.5666,56833.0,,,
ONFO,0.867,0.5917,63238.0,,,2422495.0
ONMD,0.6628,8.4779,1738606.0,,,18819891.0
OPK,1.64,1.2346,5342842.0,,,323727331.0
OPTT,2.11,9.3264,566014.0,,,263949277.0
ORIO,1.04,1.9608,124101.0,,,18569492.0
OXBR,1.48,2.4221,15627.0,,,7082759.0
OXSQ,1.26,-0.7874,1205855.0,,,
PAPL,0.8723,-5.9921,118075.0,,,7165395.0
PASW,0.135,0.2972,1360248.0,,,
PCSA,1.93,1.5789,6406.0,,,2523936.0
PDSB,0.8223,-2.3629,18714874.0,,,54559741.0
PERF,1.93,-0.5155,42954.0,,,
PETS,1.6462,1.6173,248326.0,,,
